Entity,Code,Year,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Geo Biomass Other - TWh
South & Central America,,2012,0.339522368,7.804147352,730.3729194,55.97450004
South & Central America,,2013,0.536830657,10.19691055,709.8551032,63.08304656
South & Central America,,2014,1.123084778,18.5816815,686.2909968,68.85373182
South & Central America,,2015,2.854788002,31.46038682,671.4964158,72.82826293
South & Central America,,2016,4.874459088,45.17700349,686.359422,76.37751877
South & Central America,,2017,7.577886727,56.1317767,700.4398602,78.8907959
South & Central America,,2018,12.71959162,65.75898694,718.3435062,80.96036899
South & Central America,,2019,19.08890766,78.76494009,700.8659576,83.51413375
South & Central America,,2020,22.77557387,85.41842605,660.4645442,84.70095456
South Africa,ZAF,1965,0,0,0.037,0
South Africa,ZAF,1966,0,0,0.036,0
South Africa,ZAF,1967,0,0,0.026,0
South Africa,ZAF,1968,0,0,0.024,0
South Africa,ZAF,1969,0,0,0.021,0
South Africa,ZAF,1970,0,0,0.025,0
South Africa,ZAF,1971,0,0,0.112,0
South Africa,ZAF,1972,0,0,0.834,0
South Africa,ZAF,1973,0,0,0.985,0
South Africa,ZAF,1974,0,0,1.132,0
South Africa,ZAF,1975,0,0,1.12,0
South Africa,ZAF,1976,0,0,1.876,0
South Africa,ZAF,1977,0,0,1.944,0
South Africa,ZAF,1978,0,0,1.907,0
South Africa,ZAF,1979,0,0,1.144,0
South Africa,ZAF,1980,0,0,0.992,0
South Africa,ZAF,1981,0,0,1.653,0
South Africa,ZAF,1982,0,0,1.016,0
South Africa,ZAF,1983,0,0,0.595,0
South Africa,ZAF,1984,0,0,0.56,0
South Africa,ZAF,1985,0,0,0.624,0
South Africa,ZAF,1986,0,0,1.623,0
South Africa,ZAF,1987,0,0,1.617,0
South Africa,ZAF,1988,0,0,3.162,0
South Africa,ZAF,1989,0,0,2.759,0
South Africa,ZAF,1990,0,0,1.01,0
South Africa,ZAF,1991,0,0,1.98,0
South Africa,ZAF,1992,0,0,0.752000015,0
South Africa,ZAF,1993,0,0,0.146000038,0
South Africa,ZAF,1994,0,0,1.07399991,0
South Africa,ZAF,1995,0,0,0.528999959,0
South Africa,ZAF,1996,0,0,1.318999863,0.06
South Africa,ZAF,1997,0,0,2.092000034,0.146
South Africa,ZAF,1998,0,0,1.595000029,0.231
South Africa,ZAF,1999,0,0,0.725999916,0.197
South Africa,ZAF,2000,0.0093,0,1.100999866,0.4775
South Africa,ZAF,2001,0.0108,0,1.720999972,0.4231
South Africa,ZAF,2002,0.0124,0,2.08400003,0.4603
South Africa,ZAF,2003,0.0139,0.006,0.827412096,0.4084
South Africa,ZAF,2004,0.0155,0.012,0.949939032,0.3819
South Africa,ZAF,2005,0.017,0.012,1.331940189,0.4253
South Africa,ZAF,2006,0.0186,0.012,2.89761981,0.4055
South Africa,ZAF,2007,0.0201,0.012,2.86561981,0.4305
South Africa,ZAF,2008,0.0217,0.021,1.259619852,0.4561
South Africa,ZAF,2009,0.0233,0.03,1.451619907,0.4491
South Africa,ZAF,2010,0.0276,0.034,1.142899811,0.3963
South Africa,ZAF,2011,0.0803,0.037,3.063824203,0.412
South Africa,ZAF,2012,0.086,0.037,1.018509832,0.4226
South Africa,ZAF,2013,0.243,0.037,1.103915809,0.4777
South Africa,ZAF,2014,1.123,1.066,1.795059972,0.4321
South Africa,ZAF,2015,2.749,3.071,0.590616162,0.4179
South Africa,ZAF,2016,3.274,4.209,1.026515152,0.4373
South Africa,ZAF,2017,4.239,5.866960227,1.961727273,0.483268098
South Africa,ZAF,2018,4.573,6.416343434,1.169757576,0.42924867
South Africa,ZAF,2019,4.903,6.680313131,0.973960364,0.42924867
South Africa,ZAF,2020,5.177519197,6.990339389,0.499212889,0.42924867
South Korea,KOR,1965,0,0,0.710427,0
South Korea,KOR,1966,0,0,0.985322,0
South Korea,KOR,1967,0,0,0.953171,0
South Korea,KOR,1968,0,0,0.929483,0
South Korea,KOR,1969,0,0,1.428512,0
South Korea,KOR,1970,0,0,1.220684,0
South Korea,KOR,1971,0,0,1.319976,0
South Korea,KOR,1972,0,0,1.368076,0
South Korea,KOR,1973,0,0,1.284465,0
South Korea,KOR,1974,0,0,1.905858,0
South Korea,KOR,1975,0,0,1.682809,0
South Korea,KOR,1976,0,0,1.788661,0
South Korea,KOR,1977,0,0,1.392729,0
South Korea,KOR,1978,0,0,1.807524,0
South Korea,KOR,1979,0,0,2.296168,0
South Korea,KOR,1980,0,0,1.920375,0
South Korea,KOR,1981,0,0,2.597707,0
South Korea,KOR,1982,0,0,1.715362,0
South Korea,KOR,1983,0,0,2.294191,0
South Korea,KOR,1984,0,0,1.998143,0
South Korea,KOR,1985,0,0,3.184966,0
South Korea,KOR,1986,0,0,3.10988,0
South Korea,KOR,1987,0,0,3.965371,0
South Korea,KOR,1988,0,0,1.987232,0
South Korea,KOR,1989,0,0,2.963969,0
South Korea,KOR,1990,0.001,0,4.683946,0
South Korea,KOR,1991,0.001,0,3.486046,0
South Korea,KOR,1992,0.002,0,3.097448,0
South Korea,KOR,1993,0.002,0.001,4.227549,0
South Korea,KOR,1994,0.002,0.001,2.346092,0
South Korea,KOR,1995,0.002,0,2.759923,0.25
South Korea,KOR,1996,0.003,0,2.424357,0.403
South Korea,KOR,1997,0.003,0.001,2.813992,0.078
South Korea,KOR,1998,0.004,0.002,4.279418,0.058
South Korea,KOR,1999,0.004572,0.005839,4.15926,0.087
South Korea,KOR,2000,0.005284,0.016685,4.009553,0.079
South Korea,KOR,2001,0.006184,0.01259,2.329938791,0.088
South Korea,KOR,2002,0.007044,0.014881,3.2327778,0.179
South Korea,KOR,2003,0.007752,0.024865,4.885576514,0.188
South Korea,KOR,2004,0.009872,0.047442,4.3110792,0.292869218
South Korea,KOR,2005,0.014399,0.129888,3.673299595,0.259813729
South Korea,KOR,2006,0.031022,0.238911,3.467537745,0.241290189
South Korea,KOR,2007,0.071279,0.375641,3.631649214,0.383904244
South Korea,KOR,2008,0.284315,0.436034,3.070111801,0.653075825
South Korea,KOR,2009,0.566191,0.685353,2.813171173,0.539064507
South Korea,KOR,2010,0.772801,0.81695,3.681969249,2.888306639
South Korea,KOR,2011,0.917198,0.862884,4.597667427,5.812305053
South Korea,KOR,2012,1.103227,0.91276,3.969038233,6.601881866
South Korea,KOR,2013,1.605182,1.148179,4.289267433,7.406297
South Korea,KOR,2014,2.5563,1.145557,2.75141884,10.99383336
South Korea,KOR,2015,3.979158353,1.342439,2.145719306,11.99635125
South Korea,KOR,2016,5.122441417,1.683142151,2.846275214,12.1300763
South Korea,KOR,2017,7.056219269,2.169014326,2.808820481,14.92012799
South Korea,KOR,2018,9.208098859,2.464878951,3.359417838,15.50369625
South Korea,KOR,2019,12.99601799,2.679157884,2.788678802,14.85108077
South Korea,KOR,2020,16.568756,3.139589,3.877981,17.34024956
Spain,ESP,1965,0,0,19.687,0
Spain,ESP,1966,0,0,27.258,0
Spain,ESP,1967,0,0,22.657,0
Spain,ESP,1968,0,0,24.388,0
Spain,ESP,1969,0,0,30.603,0
Spain,ESP,1970,0,0,27.772,0.047
Spain,ESP,1971,0,0,31.816,0.052
Spain,ESP,1972,0,0,35.469,0.061
Spain,ESP,1973,0,0,28.912,0.056
Spain,ESP,1974,0,0,30.568,0.051
Spain,ESP,1975,0,0,26.065,0.113
Spain,ESP,1976,0,0,20.932,0.187
Spain,ESP,1977,0,0,39.628,0.309
Spain,ESP,1978,0,0,40.251,0.316
Spain,ESP,1979,0,0,46.397,0.251
Spain,ESP,1980,0,0,29.55,0.362
Spain,ESP,1981,0,0,21.942,0.424
Spain,ESP,1982,0,0,26.331,0.487
Spain,ESP,1983,0,0,27.047,0.56
Spain,ESP,1984,0,0,31.484,0.55
Spain,ESP,1985,0,0,31.287,0.611
Spain,ESP,1986,0,0,26.494,0.538
Spain,ESP,1987,0,0,27.383,0.563
Spain,ESP,1988,0,0,35.246,0.673
Spain,ESP,1989,0.006060606,0.013,19.349,0.578
Spain,ESP,1990,0.006,0.014,25.414,0.542
Spain,ESP,1991,0.007,0.015,27.282,0.542
Spain,ESP,1992,0.008,0.103,18.92,0.575
Spain,ESP,1993,0.009,0.116,24.377,0.579
Spain,ESP,1994,0.01,0.175,28.18,0.639
Spain,ESP,1995,0.015,0.27,23.112,1.011
Spain,ESP,1996,0.012,0.364,39.802,1.083
Spain,ESP,1997,0.013,0.742,34.778,1.463
Spain,ESP,1998,0.015,1.352,34.005,1.531
Spain,ESP,1999,0.017,2.744,22.863,1.724
Spain,ESP,2000,0.018,4.727,29.57,1.493
Spain,ESP,2001,0.024,6.759,41.027,1.631
Spain,ESP,2002,0.03,9.342,22.92,2.586
Spain,ESP,2003,0.041,12.075,41.054,3.184
Spain,ESP,2004,0.056,15.7,31.676,3.33
Spain,ESP,2005,0.041,21.176,17.872,2.653
Spain,ESP,2006,0.119,23.297,25.89,2.774
Spain,ESP,2007,0.508,27.568,27.233,2.898
Spain,ESP,2008,2.578,32.946,23.532,3.255
Spain,ESP,2009,6.066934673,37.88690305,26.35247791,3.40880922
Spain,ESP,2010,7.064428643,43.68135736,42.03569621,3.8176439
Spain,ESP,2011,8.679536284,42.433,30.596,4.515
Spain,ESP,2012,11.96590945,49.472,20.545,4.97700946
Spain,ESP,2013,13.11088913,55.76712989,36.77989838,5.290420845
Spain,ESP,2014,13.67302681,52.013,39.169,5.414056768
Spain,ESP,2015,13.85842969,49.325,28.14,5.764167334
Spain,ESP,2016,13.64170068,48.914,36.38557083,5.664680366
Spain,ESP,2017,14.32067117,49.127,18.322,6.078
Spain,ESP,2018,12.744,50.896,34.334,6.175546925
Spain,ESP,2019,15.10828678,53.08907023,22.4860773,5.63706481
Spain,ESP,2020,20.805361,53.22096655,27.49564095,6.494382277
Sri Lanka,LKA,1965,0,0,0.365,0
Sri Lanka,LKA,1966,0,0,0.399,0
Sri Lanka,LKA,1967,0,0,0.41,0
Sri Lanka,LKA,1968,0,0,0.474,0
Sri Lanka,LKA,1969,0,0,0.549,0
Sri Lanka,LKA,1970,0,0,0.7403,0
Sri Lanka,LKA,1971,0,0,0.8255,0
Sri Lanka,LKA,1972,0,0,0.8471,0
Sri Lanka,LKA,1973,0,0,0.6957,0
Sri Lanka,LKA,1974,0,0,0.9976,0
Sri Lanka,LKA,1975,0,0,1.0766,0
Sri Lanka,LKA,1976,0,0,1.1095,0
Sri Lanka,LKA,1977,0,0,1.2139,0
Sri Lanka,LKA,1978,0,0,1.3663,0
Sri Lanka,LKA,1979,0,0,1.4618,0
Sri Lanka,LKA,1980,0,0,1.4801,0
Sri Lanka,LKA,1981,0,0,1.5716,0
Sri Lanka,LKA,1982,0,0,1.6076,0
Sri Lanka,LKA,1983,0,0,1.2172,0
Sri Lanka,LKA,1984,0,0,2.0922,0
Sri Lanka,LKA,1985,0,0,2.3956,0
Sri Lanka,LKA,1986,0,0,2.6451,0
Sri Lanka,LKA,1987,0,0,2.177,0
Sri Lanka,LKA,1988,0,0,2.5967,0
Sri Lanka,LKA,1989,0,0,2.8012,0
Sri Lanka,LKA,1990,0,0,3.1448,0
Sri Lanka,LKA,1991,0,0,3.1166,0
Sri Lanka,LKA,1992,0,0,2.8999,0
Sri Lanka,LKA,1993,0,0,3.796,0
Sri Lanka,LKA,1994,0,0,4.0891,0
Sri Lanka,LKA,1995,0,0,4.5141,0
Sri Lanka,LKA,1996,0,0,3.2519,0
Sri Lanka,LKA,1997,0,0,3.44727,0
Sri Lanka,LKA,1998,0,0,3.91495,0
Sri Lanka,LKA,1999,0,0.0035,4.177493601,0
Sri Lanka,LKA,2000,0.000432,0.0034,3.204207588,0
Sri Lanka,LKA,2001,0.000903096,0.0035,3.117843673,0
Sri Lanka,LKA,2002,0.001501112,0.003605747,2.700411679,0
Sri Lanka,LKA,2003,0.002403992,0.003405747,3.318741679,0
Sri Lanka,LKA,2004,0.003539072,0.002705747,2.969222677,0.00012
Sri Lanka,LKA,2005,0.004615336,0.002405747,3.459531715,0.00228
Sri Lanka,LKA,2006,0.00538678,0.002305747,4.643376882,0.00178
Sri Lanka,LKA,2007,0.00597646,0.002305747,3.956473213,0.0011
Sri Lanka,LKA,2008,0.006375132,0.003241747,4.139192911,0.00572
Sri Lanka,LKA,2009,0.006787804,0.003501447,3.891111071,0.02301
Sri Lanka,LKA,2010,0.007195476,0.053161447,5.644559257,0.03251
Sri Lanka,LKA,2011,0.008714148,0.091620447,4.583891665,0.031626
Sri Lanka,LKA,2012,0.01000782,0.146807747,3.302163522,0.022173
Sri Lanka,LKA,2013,0.01438312,0.234581747,6.929242522,0.026389
Sri Lanka,LKA,2014,0.02808402,0.272453747,4.562648522,0.041393
Sri Lanka,LKA,2015,0.04872,0.34321,5.97989,0.05731
Sri Lanka,LKA,2016,0.08297,0.34487,4.23154,0.07196
Sri Lanka,LKA,2017,0.22461,0.36681,4.03136,0.067
Sri Lanka,LKA,2018,0.32131,0.32631,6.41146,0.0871
Sri Lanka,LKA,2019,0.373369488,0.32631,4.843314371,0.092725954
Sri Lanka,LKA,2020,0.400155745,0.640045197,4.976242168,0.092725954
Sweden,SWE,1965,0,0,46.423,0
Sweden,SWE,1966,0,0,45.489,0
Sweden,SWE,1967,0,0,49.286,0
Sweden,SWE,1968,0,0,48.739,0
Sweden,SWE,1969,0,0,41.83,0
Sweden,SWE,1970,0,0,41.489,0.13
Sweden,SWE,1971,0,0,52.012,0.16
Sweden,SWE,1972,0,0,53.743,0.226
Sweden,SWE,1973,0,0,59.872,0.399
Sweden,SWE,1974,0,0,57.265,0.357
Sweden,SWE,1975,0,0,57.648,0.31
Sweden,SWE,1976,0,0,54.832,0.354
Sweden,SWE,1977,0,0,53.495,0.36
Sweden,SWE,1978,0,0,57.753,0.276
Sweden,SWE,1979,0,0,61.08,0.347
Sweden,SWE,1980,0,0,58.868,0.721
Sweden,SWE,1981,0,0,59.753,0.921
Sweden,SWE,1982,0,0,55.066,1.002
Sweden,SWE,1983,0,0.003,63.544,1.447
Sweden,SWE,1984,0,0.005,67.906,1.848
Sweden,SWE,1985,0,0.006,70.988,1.802
Sweden,SWE,1986,0,0.006,60.933,1.98
Sweden,SWE,1987,0,0.006,71.854,1.959
Sweden,SWE,1988,0,0.005,69.883,2.041
Sweden,SWE,1989,0,0.005,71.75,2.189
Sweden,SWE,1990,0,0.006,72.509,1.943
Sweden,SWE,1991,0,0.013,63.249,1.86
Sweden,SWE,1992,0,0.031,74.364,2.01
Sweden,SWE,1993,0.001,0.052,74.647,2.171
Sweden,SWE,1994,0.001,0.075,59.097,2.229
Sweden,SWE,1995,0.001,0.105,68.096,2.354
Sweden,SWE,1996,0.001,0.144,51.74,2.118
Sweden,SWE,1997,0.001,0.203,69.056,2.773
Sweden,SWE,1998,0.001,0.308,74.743,2.78
Sweden,SWE,1999,0.001,0.358,71.691,2.697
Sweden,SWE,2000,0.001,0.457,78.584,4.098
Sweden,SWE,2001,0.002,0.482,79.061,3.777
Sweden,SWE,2002,0.002,0.608,66.358,4.175
Sweden,SWE,2003,0.002,0.679,53.54,4.51
Sweden,SWE,2004,0.002,0.85,60.588,7.201
Sweden,SWE,2005,0.002,0.949,72.692,7.491
Sweden,SWE,2006,0.002,0.987,61.638,8.359
Sweden,SWE,2007,0.003,1.43,66.163,9.836
Sweden,SWE,2008,0.004,1.996,68.997,10.337
Sweden,SWE,2009,0.007,2.485,65.414,11.46
Sweden,SWE,2010,0.009,3.502,66.398,12.192
Sweden,SWE,2011,0.013,6.078,67.064,11.536
Sweden,SWE,2012,0.019,7.165,78.939,12.194
Sweden,SWE,2013,0.035,9.842,61.361,11.45
Sweden,SWE,2014,0.047,11.234,63.763,10.696
Sweden,SWE,2015,0.097,16.268,75.312,10.765
Sweden,SWE,2016,0.143,15.479,62.018,11.488078
Sweden,SWE,2017,0.23,17.609,64.964,12.076
Sweden,SWE,2018,0.391,16.623,62.05,11.913
Sweden,SWE,2019,0.663,19.847,65.207,13.036
Sweden,SWE,2020,1.056428571,28.07137706,73.34343572,10.99134018
Switzerland,CHE,1965,0,0,24.097282,0
Switzerland,CHE,1966,0,0,27.518608,0
Switzerland,CHE,1967,0,0,29.8502124,0
Switzerland,CHE,1968,0,0,29.515338,0
Switzerland,CHE,1969,0,0,28.2451314,0
Switzerland,CHE,1970,0,0,29.1726276,0
Switzerland,CHE,1971,0,0,29.043726,0
Switzerland,CHE,1972,0,0,24.2340336,0
Switzerland,CHE,1973,0,0,26.5866066,0
Switzerland,CHE,1974,0,0,27.8503924,0
Switzerland,CHE,1975,0,0,32.2357896,0
Switzerland,CHE,1976,0,0,25.8494028,0
Switzerland,CHE,1977,0,0,34.8898818,0
Switzerland,CHE,1978,0,0,31.5605258,0.098
Switzerland,CHE,1979,0,0,29.6843792,0.287
Switzerland,CHE,1980,0,0,33.4479334,0.173
Switzerland,CHE,1981,0,0,35.1250786,0.436
Switzerland,CHE,1982,0,0,35.9714108,0.39
Switzerland,CHE,1983,0,0,35.0628518,0.396
Switzerland,CHE,1984,0,0,29.8938642,0.369
Switzerland,CHE,1985,0,0,32.05207071,0.365
Switzerland,CHE,1986,0,0,32.90528283,0.458
Switzerland,CHE,1987,0,0,34.67469697,0.511
Switzerland,CHE,1988,0,0,35.79507071,0.513
Switzerland,CHE,1989,0,0,29.77492929,0.529
Switzerland,CHE,1990,0.001,0,29.79784848,0.438
Switzerland,CHE,1991,0.002,0,32.08016162,0.436
Switzerland,CHE,1992,0.003,0,32.70365657,0.485
Switzerland,CHE,1993,0.004,0,35.78119192,0.491
Switzerland,CHE,1994,0.005,0,39.07255556,0.55
Switzerland,CHE,1995,0.006,0,35.17156566,0.574
Switzerland,CHE,1996,0.007,0.001,28.7479798,0.614
Switzerland,CHE,1997,0.007,0.002,34.04645455,0.658
Switzerland,CHE,1998,0.008,0.003,33.47541414,0.689
Switzerland,CHE,1999,0.01,0.003,40.00826263,0.749
Switzerland,CHE,2000,0.011,0.003,36.83733333,0.833
Switzerland,CHE,2001,0.013,0.004,41.32287879,0.876
Switzerland,CHE,2002,0.015,0.005,35.17181818,0.909
Switzerland,CHE,2003,0.018,0.005,34.76713131,0.93
Switzerland,CHE,2004,0.018,0.006,33.75171717,0.97
Switzerland,CHE,2005,0.021,0.008,31.22989899,1.016
Switzerland,CHE,2006,0.024,0.015,30.96185859,1.135
Switzerland,CHE,2007,0.029,0.016,35.25340404,1.179
Switzerland,CHE,2008,0.037,0.019,36.03938384,1.229
Switzerland,CHE,2009,0.054,0.023,35.72711111,1.229
Switzerland,CHE,2010,0.094,0.037,36.06428283,1.272
Switzerland,CHE,2011,0.168,0.07,32.39336364,1.385
Switzerland,CHE,2012,0.299,0.088,38.60409091,1.527
Switzerland,CHE,2013,0.5,0.09,38.46471717,1.607
Switzerland,CHE,2014,0.842,0.101,38.04005051,1.671
Switzerland,CHE,2015,1.119,0.11,38.26184848,1.601
Switzerland,CHE,2016,1.333,0.109,34.62792929,1.725
Switzerland,CHE,2017,1.683,0.133,34.09536364,1.838
Switzerland,CHE,2018,1.945,0.122,34.60919092,1.811
Switzerland,CHE,2019,2.178,0.146,37.63396899,1.862
Switzerland,CHE,2020,2.623314388,0.169359999,37.69396899,1.941606801
Taiwan,TWN,1965,0,0,2.586,0
Taiwan,TWN,1966,0,0,2.661,0
Taiwan,TWN,1967,0,0,2.634,0
Taiwan,TWN,1968,0,0,3.864,0
Taiwan,TWN,1969,0,0,3.052,0
Taiwan,TWN,1970,0,0,2.865,0
Taiwan,TWN,1971,0,0,3.091,0
Taiwan,TWN,1972,0,0,3.636,0
Taiwan,TWN,1973,0,0,3.399,0
Taiwan,TWN,1974,0,0,4.705,0
Taiwan,TWN,1975,0,0,5.261,0
Taiwan,TWN,1976,0,0,4.282,0
Taiwan,TWN,1977,0,0,4.023,0
Taiwan,TWN,1978,0,0,4.966,0
Taiwan,TWN,1979,0,0,4.567,0
Taiwan,TWN,1980,0,0,2.926,0
Taiwan,TWN,1981,0,0,4.791,0
Taiwan,TWN,1982,0,0,4.781224244,0.00828249
Taiwan,TWN,1983,0,0,4.987750139,0.004545145
Taiwan,TWN,1984,0,0,4.385302057,0.00350599
Taiwan,TWN,1985,0,0,6.00112974,0.00295588
Taiwan,TWN,1986,0,0,6.129921331,0.0045321
Taiwan,TWN,1987,0,0,5.508951108,0.0028272
Taiwan,TWN,1988,0,0,4.673865646,0.00310436
Taiwan,TWN,1989,0,0,4.863455304,0.31721424
Taiwan,TWN,1990,0,0,6.3811797,0.3461438
Taiwan,TWN,1991,0,0,3.853647314,0.394528202
Taiwan,TWN,1992,0,0,6.555992856,0.42111909
Taiwan,TWN,1993,0,0,4.108831117,0.36348286
Taiwan,TWN,1994,0,0,5.061525136,0.38535519
Taiwan,TWN,1995,0,0,4.839462002,0.516788615
Taiwan,TWN,1996,0,0,4.743054158,0.595200458
Taiwan,TWN,1997,0,0,5.245482337,0.520269522
Taiwan,TWN,1998,0,0,6.201857491,0.617226845
Taiwan,TWN,1999,0,0,5.051024715,0.753077587
Taiwan,TWN,2000,0.00012,0.00138286,4.559980352,1.05812879
Taiwan,TWN,2001,0.000264,0.012228773,5.090297834,1.364907839
Taiwan,TWN,2002,0.000348,0.015879599,2.778901093,1.725715188
Taiwan,TWN,2003,0.000461,0.02376162,3.03451643,1.789127978
Taiwan,TWN,2004,0.000584,0.025252811,3.209869181,1.8475166
Taiwan,TWN,2005,0.00096,0.091300426,4.071373596,1.848429219
Taiwan,TWN,2006,0.001457,0.276074732,4.088350767,1.84917816
Taiwan,TWN,2007,0.00218,0.439534507,4.417549905,1.882276009
Taiwan,TWN,2008,0.004473143,0.588265167,4.305105175,1.815817719
Taiwan,TWN,2009,0.009112535,0.786635449,3.74828819,1.746686423
Taiwan,TWN,2010,0.021727004,1.026337795,4.194101306,1.832937199
Taiwan,TWN,2011,0.061622537,1.492676671,3.999726499,1.834204401
Taiwan,TWN,2012,0.159869831,1.413468482,5.669557962,1.834369061
Taiwan,TWN,2013,0.321096236,1.640007611,5.422889721,1.841204156
Taiwan,TWN,2014,0.528762129,1.500484383,4.317861918,1.911959253
Taiwan,TWN,2015,0.850267948,1.525235707,4.470146125,1.938298994
Taiwan,TWN,2016,1.10900465,1.457101846,6.562040858,1.903696737
Taiwan,TWN,2017,1.667452949,1.722458624,5.446814787,1.85819815
Taiwan,TWN,2018,2.712035669,1.706844213,4.481584152,1.964694731
Taiwan,TWN,2019,4.014341974,1.892231712,5.544795913,1.980636367
Taiwan,TWN,2020,6.085793133,2.289288107,3.02200535,1.941811131
Thailand,THA,1965,0,0,0.841,0
Thailand,THA,1966,0,0,1.064,0
Thailand,THA,1967,0,0,1.368,0
Thailand,THA,1968,0,0,1.405,0
Thailand,THA,1969,0,0,1.046,0
Thailand,THA,1970,0,0,1.787,0
Thailand,THA,1971,0,0,2.048,0
Thailand,THA,1972,0,0,1.728,0
Thailand,THA,1973,0,0,1.88,0
Thailand,THA,1974,0,0,2.458,0
Thailand,THA,1975,0,0,3.399,0
Thailand,THA,1976,0,0,3.637,0
Thailand,THA,1977,0,0,3.265,0
Thailand,THA,1978,0,0,2.11,0
Thailand,THA,1979,0,0,3.263,0
Thailand,THA,1980,0,0,1.273,0
Thailand,THA,1981,0,0,2.974,0
Thailand,THA,1982,0,0,3.836,0
Thailand,THA,1983,0,0,3.66,0
Thailand,THA,1984,0,0,4.081,0
Thailand,THA,1985,0,0,3.691,0
Thailand,THA,1986,0,0,5.5317,0
Thailand,THA,1987,0,0,4.05623,0.00492
Thailand,THA,1988,0,0,3.71817,0.03019
Thailand,THA,1989,0,0,5.51221,0.02157
Thailand,THA,1990,0,0,4.90011,0.025009
Thailand,THA,1991,0,0,4.50535,0.029667
Thailand,THA,1992,0,0,4.15894,0.020861
Thailand,THA,1993,0,0,3.612501,0.029429
Thailand,THA,1994,0,0,4.403602,0.05076354
Thailand,THA,1995,0,0,6.593011,0.14274906
Thailand,THA,1996,0,0,7.215002,0.20712081
Thailand,THA,1997,0,0,7.082,0.273500265
Thailand,THA,1998,0,0,5.088822,0.309511095
Thailand,THA,1999,0,0,3.409668,0.447433287
Thailand,THA,2000,0,0,5.891444,0.526897491
Thailand,THA,2001,0,0,6.174345,0.621087839
Thailand,THA,2002,0,0,7.36694,0.752402167
Thailand,THA,2003,0,0,7.207755,1.231493312
Thailand,THA,2004,0,0,5.896294,1.841917895
Thailand,THA,2005,0,0,5.671181,1.856268039
Thailand,THA,2006,0.03648,0.000131,7.95005,1.989577895
Thailand,THA,2007,0.03876,0.000394,7.961357,2.419469854
Thailand,THA,2008,0.03888,0.000482,6.95069,2.139686233
Thailand,THA,2009,0.0444,0.001,6.965736,2.252298026
Thailand,THA,2010,0.05832,0.003924,5.346753,3.36561349
Thailand,THA,2011,0.09444,0.005,7.934922,3.979047259
Thailand,THA,2012,0.498475,0.017179,8.431217,4.696401945
Thailand,THA,2013,1.257475,0.351304,5.412084,5.626381489
Thailand,THA,2014,1.933475,0.396,5.163573,6.717463143
Thailand,THA,2015,2.378,0.328,3.760733,7.336832322
Thailand,THA,2016,3.377,0.345,3.543078,8.816594342
Thailand,THA,2017,4.543,1.109,4.687186,9.293569923
Thailand,THA,2018,4.537,1.641,7.597013,11.74623394
Thailand,THA,2019,4.567853753,2.242153395,6.309958,14.59366382
Thailand,THA,2020,4.567853753,2.242153395,4.539848,13.69211535
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
Trinidad and Tobago,TTO,1968,0,0,0,0
Trinidad and Tobago,TTO,1969,0,0,0,0
Trinidad and Tobago,TTO,1970,0,0,0,0
Trinidad and Tobago,TTO,1971,0,0,0,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0.026
Trinidad and Tobago,TTO,1990,0,0,0,0.031
Trinidad and Tobago,TTO,1991,0,0,0,0.025
Trinidad and Tobago,TTO,1992,0,0,0,0.03
Trinidad and Tobago,TTO,1993,0,0,0,0.028
Trinidad and Tobago,TTO,1994,0,0,0,0.032
Trinidad and Tobago,TTO,1995,0,0,0,0.033
Trinidad and Tobago,TTO,1996,0,0,0,0.017
Trinidad and Tobago,TTO,1997,0,0,0,0.018
Trinidad and Tobago,TTO,1998,0,0,0,0.018
Trinidad and Tobago,TTO,1999,0,0,0,0.018
Trinidad and Tobago,TTO,2000,0.000127,0,0,0.02
Trinidad and Tobago,TTO,2001,0.000635,0,0,0.029
Trinidad and Tobago,TTO,2002,0.000965,0,0,0.026
Trinidad and Tobago,TTO,2003,0.001498,0,0,0.012
Trinidad and Tobago,TTO,2004,0.002175,0,0,0.023
Trinidad and Tobago,TTO,2005,0.002339,0,0,0.022
Trinidad and Tobago,TTO,2006,0.002686,0,0,0.026
Trinidad and Tobago,TTO,2007,0.002881,0,0,0.019
